Cut,Slot,Id,Road,PosX,PosY,STime,Timer,Velo,QtdBcn,Media,Classe,Descricao,Clusteres,ClusterLOS,RoadTag
4,1,11,,194.059,500.99,17.167978951087,1594164251.5706651,10.4748,1,7.780880000000001,0.6797332784523565,Unstable-flow,0,0.0,
5,1,3,,285.767,439.607,17.174038403412,1594164251.6002047,6.09786,1,7.500376666666667,0.6912790011662208,Unstable-flow,0,0.0,
6,1,8,,153.082,430.088,17.249768472601,1594164251.7658703,5.92847,1,7.275818571428571,0.7005219768911887,Breakdown-flow,0,0.0,
7,1,11,,194.059,500.99,17.26797522514,1594164251.8399396,10.4748,1,7.67569125,0.6840629244700556,Unstable-flow,0,0.0,
8,1,3,,285.767,439.607,17.274034677465,1594164251.8651183,6.09786,1,7.500376666666666,0.6912790011662208,Unstable-flow,0,0.0,
9,1,8,,153.082,430.088,17.349764746654,1594164252.037185,5.92847,1,7.343186,0.6977490841736983,Unstable-flow,0,0.0,
10,1,11,,194.059,500.99,17.367971499193,1594164252.0956569,10.4748,1,7.627878181818182,0.6860309453871916,Unstable-flow,0,0.0,
11,1,3,,285.767,439.607,17.374043951518,1594164252.1169882,6.09786,1,7.500376666666667,0.6912790011662208,Unstable-flow,0,0.0,
12,1,8,,153.082,430.088,17.449774020707,1594164252.2962098,5.92847,1,7.37946076923077,0.6962559880950497,Unstable-flow,0,0.0,
13,1,11,,194.059,500.99,17.467980773246,1594164252.3712664,10.4748,1,7.600556428571429,0.687155528768412,Unstable-flow,0,0.0,
14,1,3,,285.767,439.607,17.474040225571,1594164252.4036777,6.09786,1,7.500376666666667,0.6912790011662208,Unstable-flow,0,0.0,
15,1,8,,153.082,430.088,17.54977029476,1594164252.5700204,5.92847,1,7.4021325000000004,0.6953228030458942,Unstable-flow,0,0.0,
16,1,11,,194.059,500.99,17.567977047299,1594164252.6253018,10.4748,1,7.582877647058823,0.6878832003680254,Unstable-flow,0,0.0,
17,1,3,,285.767,439.607,17.574036499624,1594164252.658792,6.09786,1,7.500376666666666,0.6912790011662208,Unstable-flow,0,0.0,
18,1,8,,153.082,430.088,17.649766568813,1594164252.8331008,5.92847,1,7.417644736842105,0.6946843080122616,Unstable-flow,0,0.0,
19,1,11,,194.059,500.99,17.667973321352,1594164252.8884306,10.4748,1,7.570502499999999,0.6883925704877547,Unstable-flow,0,0.0,
20,1,3,,285.767,439.607,17.674032773677,1594164252.9235082,6.09786,1,7.500376666666666,0.6912790011662208,Unstable-flow,0,0.0,
21,1,8,,153.082,430.088,17.749775842866,1594164253.1052063,5.92847,1,7.428926363636363,0.6942199479878014,Unstable-flow,0,0.0,
22,1,11,,194.059,500.99,17.767982595405,1594164253.1703486,10.4748,1,7.561355652173912,0.6887690614458155,Unstable-flow,0,0.0,
23,1,3,,285.767,439.607,17.77404204773,1594164253.2030616,6.09786,1,7.500376666666665,0.6912790011662209,Unstable-flow,0,0.0,
24,1,8,,153.082,430.088,17.849772116919,1594164253.3799543,5.92847,1,7.437500399999999,0.6938670343692119,Unstable-flow,0,0.0,
25,1,11,,194.059,500.99,17.867978869458,1594164253.437344,10.4748,1,7.554319615384614,0.6890586698750931,Unstable-flow,0,0.0,
26,1,3,,285.767,439.607,17.874038321783,1594164253.4703064,6.09786,1,7.500376666666665,0.6912790011662209,Unstable-flow,0,0.0,
27,1,8,,153.082,430.088,17.949768390972,1594164253.6458578,5.92847,1,7.444237142857141,0.6935897450974629,Unstable-flow,0,0.0,
28,1,11,,194.059,500.99,17.967975143511,1594164253.7089062,10.4748,1,7.548739310344826,0.6892883593190029,Unstable-flow,0,0.0,
29,1,3,,285.767,439.607,17.974034595836,1594164253.745248,6.09786,1,7.500376666666665,0.6912790011662209,Unstable-flow,0,0.0,
30,1,1,,339.86,241.487,18.042482146704,1594164253.8792086,6.47107,1,7.46717322580645,0.692645679118895,Unstable-flow,0,0.0,
31,1,2,,264.015,251.001,18.080201598427,1594164254.038808,6.57503,1,7.439293749999998,0.6937932187692942,Unstable-flow,0,0.0,
32,1,1,,339.86,241.487,18.142472680448,1594164254.1413639,6.47107,1,7.4099536363636345,0.6950008793429251,Unstable-flow,0,0.0,
33,1,2,,264.015,251.001,18.180205132171,1594164254.3101397,6.57503,1,7.385397058823528,0.6960116460661235,Unstable-flow,0,0.0,
34,1,1,,339.86,241.487,18.242476214192,1594164254.4118814,6.47107,1,7.359273428571427,0.6970869138270662,Unstable-flow,0,0.0,
35,1,2,,264.015,251.001,18.280208665915,1594164254.58521,6.57503,1,7.337488888888888,0.6979835814410831,Unstable-flow,0,0.0,
36,1,1,,339.86,241.487,18.342479747936,1594164254.6876006,6.47107,1,7.314072162162161,0.6989474310696785,Unstable-flow,0,0.0,
37,1,2,,264.015,251.001,18.380199199659,1594164254.871719,6.57503,1,7.294623684210526,0.6997479446713099,Unstable-flow,0,0.0,
38,1,1,,339.86,241.487,18.44248328168,1594164254.9864454,6.47107,1,7.273506923076923,0.7006171260309972,Breakdown-flow,0,0.0,
39,1,2,,264.015,251.001,18.480202733403,1594164255.143005,6.57503,1,7.256045,0.7013358715785141,Breakdown-flow,0,0.0,
40,1,1,,339.86,241.487,18.542473815424,1594164255.2630417,6.47107,1,7.236899268292683,0.7021239239229191,Breakdown-flow,0,0.0,
41,1,2,,264.015,251.001,18.580206267147,1594164255.4315083,6.57503,1,7.221140476190477,0.7027725673516988,Breakdown-flow,0,0.0,
42,1,1,,339.86,241.487,18.642477349168,1594164255.5544934,6.47107,1,7.203696976744187,0.7034905545690806,Breakdown-flow,0,0.0,
43,1,2,,264.015,251.001,18.680196800891,1594164255.717826,6.57503,1,7.189409090909092,0.7040786544182305,Breakdown-flow,0,0.0,
44,1,1,,339.86,241.487,18.742480882912,1594164255.8128316,6.47107,1,7.173446000000001,0.7047357069355834,Breakdown-flow,0,0.0,
45,1,2,,264.015,251.001,18.780200334635,1594164255.9857981,6.57503,1,7.160436956521741,0.7052711686963679,Breakdown-flow,0,0.0,
46,1,1,,339.86,241.487,18.842471416656,1594164256.0962005,6.47107,1,7.145769574468087,0.7058748888879157,Breakdown-flow,0,0.0,
47,1,2,,264.015,251.001,18.880203868379,1594164256.2592103,6.57503,1,7.133879166666669,0.7063643067846607,Breakdown-flow,0,0.0,
48,1,1,,339.86,241.487,18.9424749504,1594164256.3757012,6.47107,1,7.120352448979594,0.7069210763951597,Breakdown-flow,0,0.0,
49,1,2,,264.015,251.001,18.980207402123,1594164256.540565,6.57503,1,7.109446000000003,0.70736999382589,Breakdown-flow,0,0.0,
50,1,15,,151.206,502.719,19.050201498421,1594164256.7220006,6.57949,1,7.099054705882356,0.7077977071050687,Breakdown-flow,0,0.0,
51,1,5,,161.496,259.877,19.088312430044,1594164256.821713,5.98229,1,7.077578461538464,0.7086816850570709,Breakdown-flow,0,0.0,
52,1,15,,151.206,502.719,19.150199886176,1594164256.9913769,6.57949,1,7.068180566037738,0.7090685093213526,Breakdown-flow,0,0.0,
53,1,5,,161.496,259.877,19.188310817799,1594164257.117561,5.98229,1,7.048071481481484,0.7098962139748308,Breakdown-flow,0,0.0,
54,1,15,,151.206,502.719,19.250198273931,1594164257.2924097,6.57949,1,7.039551818181821,0.7102468895582704,Breakdown-flow,0,0.0,
55,1,5,,161.496,259.877,19.288322205554,1594164257.4052193,5.98229,1,7.020672142857145,0.7110239908270367,Breakdown-flow,0,0.0,
56,1,15,,151.206,502.719,19.350196661686,1594164257.542735,6.57949,1,7.01293210526316,0.711342576445229,Breakdown-flow,0,0.0,
57,1,5,,161.496,259.877,19.388320593309,1594164257.6650524,5.98229,1,6.995162413793105,0.7120739899652972,Breakdown-flow,0,0.0,
58,1,15,,151.206,502.719,19.450195049441,1594164257.8437607,6.57949,1,6.9881171186440705,0.7123639794754448,Breakdown-flow,0,0.0,
59,1,5,,161.496,259.877,19.488318981064,1594164257.952262,5.98229,1,6.971353333333336,0.7130539891610069,Breakdown-flow,0,0.0,
60,1,15,,151.206,502.719,19.550193437196,1594164258.1268106,6.57949,1,6.9649293442622975,0.7133184052577775,Breakdown-flow,0,0.0,
61,1,5,,161.496,259.877,19.588317368819,1594164258.2623048,5.98229,1,6.949080322580647,0.7139707626021549,Breakdown-flow,0,0.0,
62,1,15,,151.206,502.719,19.650191824951,1594164258.4377074,6.57949,1,6.943213809523812,0.7142122325777398,Breakdown-flow,0,0.0,
63,1,5,,161.496,259.877,19.688315756574,1594164258.5591145,5.98229,1,6.928199375000002,0.7148302377032311,Breakdown-flow,0,0.0,
64,1,15,,151.206,502.719,19.750190212706,1594164258.7144759,6.57949,1,6.922834615384618,0.7150510551395507,Breakdown-flow,0,0.0,
65,1,5,,161.496,259.877,19.788314144329,1594164258.823762,5.98229,1,6.908583939393941,0.715637623404242,Breakdown-flow,0,0.0,
66,1,15,,151.206,502.719,19.850201600461,1594164258.990615,6.57949,1,6.9036720895522405,0.7158397987424474,Breakdown-flow,0,0.0,
67,1,5,,161.496,259.877,19.888312532084,1594164259.113166,5.98229,1,6.890122352941178,0.7163975158287229,Breakdown-flow,0,0.0,
68,1,15,,151.206,502.719,19.950199988216,1594164259.261428,6.57949,1,6.885620434782611,0.7165828180785097,Breakdown-flow,0,0.0,
69,1,5,,161.496,259.877,19.988310919839,1594164259.3689787,5.98229,1,6.872715714285716,0.7171139858289476,Breakdown-flow,0,0.0,
70,1,7,,153.268,428.165,20.072051226192,1594164259.6325855,6.66278,1,6.869758873239438,0.7172356915727748,Breakdown-flow,0,0.0,
71,1,7,,153.268,428.165,20.172044837286,1594164259.9626672,6.66278,1,6.866884166666669,0.7173540166014954,Breakdown-flow,0,0.0,
72,1,7,,153.268,428.165,20.27205144838,1594164260.2679286,6.66278,1,6.864088219178083,0.7174690998486074,Breakdown-flow,0,0.0,
73,1,7,,153.268,428.165,20.372045059474,1594164260.597903,6.66278,1,6.8613678378378395,0.7175810727376892,Breakdown-flow,0,0.0,
74,1,7,,153.268,428.165,20.472051670568,1594164260.8989065,6.66278,1,6.858720000000002,0.7176900596830623,Breakdown-flow,0,0.0,
75,1,7,,153.268,428.165,20.572045281662,1594164261.2130468,6.66278,1,6.856141842105265,0.7177961785509255,Breakdown-flow,0,0.0,
76,1,7,,153.268,428.165,20.672051892756,1594164261.5375004,6.66278,1,6.8536306493506505,0.7178995410845587,Breakdown-flow,0,0.0,
77,1,7,,153.268,428.165,20.77204550385,1594164261.847724,6.66278,1,6.851183846153847,0.7180002532968163,Breakdown-flow,0,0.0,
78,1,7,,153.268,428.165,20.872052114944,1594164262.1300025,6.66278,1,6.848798987341773,0.7180984158328144,Breakdown-flow,0,0.0,
79,1,7,,153.268,428.165,20.972045726038,1594164262.4302716,6.66278,1,6.846473750000001,0.7181941243054126,Breakdown-flow,0,0.0,
80,1,11,,218.233,500.656,21.067970129075,1594164262.762171,6.52399,1,6.842492469135804,0.7183579967427123,Breakdown-flow,0,0.0,
81,1,11,,218.233,500.656,21.167970620627,1594164263.0791829,6.52399,1,6.838608292682928,0.7185178722912975,Breakdown-flow,0,0.0,
82,1,11,,218.233,500.656,21.267971112179,1594164263.412257,6.52399,1,6.834817710843375,0.7186738954170252,Breakdown-flow,0,0.0,
83,1,11,,218.233,500.656,21.367971603731,1594164263.7094657,6.52399,1,6.831117380952383,0.7188262037064258,Breakdown-flow,0,0.0,
84,1,11,,218.233,500.656,21.467972095283,1594164264.023745,6.52399,1,6.827504117647061,0.7189749282713703,Breakdown-flow,0,0.0,
85,1,11,,218.233,500.656,21.567972586835,1594164264.3246713,6.52399,1,6.8239748837209335,0.7191201941255019,Breakdown-flow,0,0.0,
86,1,11,,218.233,500.656,21.667973078387,1594164264.6497748,6.52399,1,6.820526781609199,0.7192621205347108,Breakdown-flow,0,0.0,
87,1,11,,218.233,500.656,21.767973569939,1594164264.9625554,6.52399,1,6.817157045454549,0.7194008213437106,Breakdown-flow,0,0.0,
88,1,11,,218.233,500.656,21.867974061491,1594164265.3304002,6.52399,1,6.813863033707869,0.7195364052805981,Breakdown-flow,0,0.0,
89,1,11,,218.233,500.656,21.967974553043,1594164265.7220762,6.52399,1,6.810642222222226,0.7196689762411103,Breakdown-flow,0,0.0,
90,1,12,,143.393,267.463,22.079690794957,1594164266.2961187,6.16008,1,6.803493186813191,0.7199632357763659,Breakdown-flow,0,0.0,
91,1,12,,143.393,267.463,22.179685266783,1594164266.7608578,6.16008,1,6.796499565217395,0.720251098365203,Breakdown-flow,0,0.0,
92,1,12,,143.393,267.463,22.279692738609,1594164267.2488012,6.16008,1,6.789656344086025,0.7205327703607316,Breakdown-flow,0,0.0,
93,1,12,,143.393,267.463,22.379687210435,1594164267.7404838,6.16008,1,6.782958723404259,0.7208084493350788,Breakdown-flow,0,0.0,
94,1,12,,143.393,267.463,22.479694682261,1594164268.1611743,6.16008,1,6.776402105263162,0.7210783245415451,Breakdown-flow,0,0.0,
95,1,12,,143.393,267.463,22.579689154087,1594164268.6540878,6.16008,1,6.769982083333336,0.7213425773478768,Breakdown-flow,0,0.0,
96,1,12,,143.393,267.463,22.679696625913,1594164269.080765,6.16008,1,6.763694432989694,0.7216013816427375,Breakdown-flow,0,0.0,
97,1,12,,143.393,267.463,22.779691097739,1594164269.5543084,6.16008,1,6.757535102040819,0.7218549042172949,Breakdown-flow,0,0.0,
98,1,12,,143.393,267.463,22.879685569565,1594164269.991096,6.16008,1,6.751500202020205,0.7221033051236797,Breakdown-flow,0,0.0,
99,1,12,,143.393,267.463,22.979693041391,1594164270.3982978,6.16008,1,6.745586000000003,0.7223467380119365,Breakdown-flow,0,0.0,
100,1,15,,191.966,501.019,23.050190248393,1594164270.730631,11.0751,1,6.788452475247528,0.720582322484152,Breakdown-flow,0,0.0,
101,1,15,,191.966,501.019,23.150193453,1594164271.244226,11.0751,1,6.830478431372552,0.7188525033392652,Breakdown-flow,0,0.0,
102,1,15,,191.966,501.019,23.250196657607,1594164271.7876678,11.0751,1,6.871688349514566,0.7171562729156383,Breakdown-flow,0,0.0,
103,1,15,,191.966,501.019,23.350199862214,1594164272.4833546,11.0751,1,6.912105769230773,0.7154926623078505,Breakdown-flow,0,0.0,
104,1,15,,191.966,501.019,23.450190066821,1594164273.1857648,11.0751,1,6.951753333333337,0.7138607395211634,Breakdown-flow,0,0.0,
105,1,15,,191.966,501.019,23.550193271428,1594164273.8199992,11.0751,1,6.990652830188683,0.7122596077304514,Breakdown-flow,0,0.0,
106,1,15,,191.966,501.019,23.650196476035,1594164274.3033626,11.0751,1,7.028825233644864,0.7106884036367622,Breakdown-flow,0,0.0,
107,1,15,,191.966,501.019,23.750199680642,1594164274.7770863,11.0751,1,7.066290740740745,0.7091462959151783,Breakdown-flow,0,0.0,
108,1,15,,191.966,501.019,23.850202885249,1594164275.4250312,11.0751,1,7.103068807339454,0.7076324837481188,Breakdown-flow,0,0.0,
109,1,15,,191.966,501.019,23.950193089856,1594164275.9368277,11.0751,1,7.1391781818181865,0.7061461954386422,Breakdown-flow,0,0.0,
110,1,1,,265.159,251.023,24.042475797079,1594164276.3529987,18.3834,1,7.240477477477483,0.7019766422112581,Breakdown-flow,0,0.0,
111,1,1,,265.159,251.023,24.142473850728,1594164277.040218,18.3834,1,7.339967857142862,0.6978815452915059,Unstable-flow,0,0.0,
112,1,1,,265.159,251.023,24.242471904377,1594164277.7583396,18.3834,1,7.437697345132749,0.6938589279632539,Unstable-flow,0,0.0,
113,1,1,,265.159,251.023,24.342482958026,1594164278.4660268,18.3834,1,7.533712280701761,0.6899068828688306,Unstable-flow,0,0.0,
114,1,1,,265.159,251.023,24.442481011675,1594164278.995665,18.3834,1,7.628057391304354,0.686023568993441,Unstable-flow,0,0.0,
115,1,1,,265.159,251.023,24.542479065324,1594164279.7460694,18.3834,1,7.720775862068972,0.6822072088055579,Unstable-flow,0,0.0,
116,1,1,,265.159,251.023,24.642477118973,1594164280.7276442,18.3834,1,7.811909401709409,0.6784560855439635,Unstable-flow,0,0.0,
117,1,1,,265.159,251.023,24.742475172622,1594164281.5117936,18.3834,1,7.901498305084753,0.674768540642735,Unstable-flow,0,0.0,
118,1,1,,265.159,251.023,24.842473226271,1594164282.3066273,18.3834,1,7.98958151260505,0.671142971286065,Unstable-flow,0,0.0,
119,1,1,,265.159,251.023,24.94247127992,1594164283.0206487,18.3834,1,8.076196666666675,0.6675778280853396,Unstable-flow,0,0.0,
120,1,5,,201.485,255.43,25.088312423994,1594164284.1215756,6.72955,1,8.065067355371909,0.668035918692245,Unstable-flow,0,0.0,
121,1,5,,201.485,255.43,25.188318497018,1594164284.9011781,6.72955,1,8.054120491803287,0.6684864996170699,Unstable-flow,0,0.0,
122,1,5,,201.485,255.43,25.288311570042,1594164285.5362244,6.72955,1,8.04335162601627,0.6689297540227921,Unstable-flow,0,0.0,
123,1,5,,201.485,255.43,25.388317643066,1594164286.1699526,6.72955,1,8.032756451612912,0.6693658591639057,Unstable-flow,0,0.0,
124,1,5,,201.485,255.43,25.48831071609,1594164286.7621796,6.72955,1,8.02233080000001,0.6697949866227615,Unstable-flow,0,0.0,
125,1,5,,201.485,255.43,25.588316789114,1594164287.3570604,6.72955,1,8.012070634920644,0.6702173025346514,Unstable-flow,0,0.0,
126,1,5,,201.485,255.43,25.688309862138,1594164288.0118759,6.72955,1,8.001972047244104,0.6706329678022597,Unstable-flow,0,0.0,
127,1,5,,201.485,255.43,25.788315935162,1594164288.6800487,6.72955,1,7.992031250000009,0.6710421383000613,Unstable-flow,0,0.0,
128,1,5,,201.485,255.43,25.888322008186,1594164289.2726648,6.72955,1,7.9822445736434195,0.671444965069215,Unstable-flow,0,0.0,
129,1,5,,201.485,255.43,25.98831508121,1594164289.8318853,6.72955,1,7.972608461538471,0.6718415945034587,Unstable-flow,0,0.0,
130,1,8,,153.39,501.36,26.049775423911,1594164290.1822932,6.64294,1,7.962458320610696,0.6722593817406587,Unstable-flow,0,0.0,
131,1,12,,162.14,259.804,26.07968679617,1594164290.4349072,6.51399,1,7.951485075757584,0.6727110485384818,Unstable-flow,0,0.0,
132,1,8,,153.39,501.36,26.149775507628,1594164290.7917516,6.64294,1,7.941646390977451,0.6731160160124532,Unstable-flow,0,0.0,
133,1,12,,162.14,259.804,26.179686879887,1594164290.9769628,6.51399,1,7.9309922388059775,0.6735545487217133,Unstable-flow,0,0.0,
134,1,8,,153.39,501.36,26.249775591345,1594164291.3557065,6.64294,1,7.921451111111118,0.6739472685280462,Unstable-flow,0,0.0,
135,1,12,,162.14,259.804,26.279686963604,1594164291.71931,6.51399,1,7.911102132352947,0.6743732400760261,Unstable-flow,0,0.0,
136,1,8,,153.39,501.36,26.349775675062,1594164292.0823708,6.64294,1,7.901845474452561,0.6747542508971986,Unstable-flow,0,0.0,
