Cut,Slot,Id,Road,PosX,PosY,STime,Timer,Velo,QtdBcn,Media,Classe,Descricao,Clusteres,ClusterLOS,RoadTag
0,3,6,-297047308_0,414.345,247.772,58.059736028596,1594162193.0384896,9.44548,1,9.44548,0.46563551914732326,Stable-flow,6,0.0,-2
1,3,24,-297047308_0,414.387,248.334,60.305816340536,1594162203.162133,6.44882,1,7.947150000000001,0.5504013894467671,Approaching unstable-flow,5,0.0,-2
2,3,24,-297047308_0,414.387,248.334,60.405807037671,1594162203.5270603,6.44882,1,7.447706666666668,0.5786566795465816,Approaching unstable-flow,5,0.0,-2
3,3,24,-297047308_0,414.387,248.334,60.505810734806,1594162203.823527,6.44882,1,7.197985000000001,0.592784324596489,Approaching unstable-flow,5,0.0,-2
4,3,24,-297047308_0,414.387,248.334,60.705805129076,1594162204.4528792,6.44882,1,7.048152,0.6012609116264335,Unstable-flow,5,0.0,-2
1,4,24,-297047308_0,414.799,253.835,61.105809961092,1594162205.7494612,4.85903,1,4.85903,0.7251073483404145,Breakdown-flow,5,0.0,-2
2,4,24,-297047308_0,414.799,253.835,61.205806201059,1594162205.9933805,4.85903,1,4.85903,0.7251073483404145,Breakdown-flow,5,0.0,-2
3,4,24,-297047308_0,414.799,253.835,61.405811680993,1594162206.4813924,4.85903,1,4.85903,0.7251073483404145,Breakdown-flow,5,0.0,-2
0,4,12,-297047308_0,414.633,251.618,63.279696824081,1594162212.1306634,6.61402,1,6.61402,0.6258213067362145,Unstable-flow,6,0.0,-2
1,4,12,-297047308_0,414.633,251.618,63.579685647947,1594162213.1463168,6.61402,1,6.61402,0.6258213067362145,Unstable-flow,6,0.0,-2
2,4,12,-297047308_0,414.633,251.618,63.679694922569,1594162213.4469607,6.61402,1,6.61402,0.6258213067362145,Unstable-flow,6,0.0,-2
1,5,16,-297047308_0,414.976,256.195,26.121087546674,1594161981.789346,10.9747,1,10.9747,0.37912209141156705,Stable-flow,10,0.0,-2
2,5,16,-297047308_0,414.976,256.195,26.421087797825,1594161983.6180043,10.9747,1,10.9747,0.37912209141156705,Stable-flow,10,0.0,-2
3,5,16,-297047308_0,414.976,256.195,26.621074965259,1594161984.73084,10.9747,1,10.9747,0.37912209141156705,Stable-flow,10,0.0,-2
4,5,16,-297047308_0,414.976,256.195,26.821075132693,1594161985.903636,10.9747,1,10.9747,0.37912209141156705,Stable-flow,10,0.0,-2
0,5,10,-297047308_0,415.289,260.376,56.349296732409,1594162184.880593,8.87791,1,8.87791,0.4977449776817285,Stable-flow,6,0.0,-2
1,5,10,-297047308_0,415.289,260.376,56.949304761049,1594162187.7328258,8.87791,1,8.87791,0.4977449776817285,Stable-flow,6,0.0,-2
0,5,6,-297047308_0,415.002,256.542,59.259727439342,1594162198.9323957,8.19912,1,8.19912,0.536146548163905,Approaching unstable-flow,6,0.0,-2
1,5,6,-297047308_0,415.002,256.542,59.459738987792,1594162199.7944276,8.19912,1,8.19912,0.536146548163905,Approaching unstable-flow,6,0.0,-2
2,5,6,-297047308_0,415.002,256.542,59.759730310467,1594162201.1428351,8.19912,1,8.19912,0.536146548163905,Approaching unstable-flow,6,0.0,-2
0,5,24,-297047308_0,415.188,259.029,62.205807608962,1594162208.950815,5.74315,1,5.74315,0.6750895276673022,Unstable-flow,5,0.0,-2
1,5,24,-297047308_0,415.188,259.029,62.705814815482,1594162210.4431689,5.74315,1,5.74315,0.6750895276673022,Unstable-flow,5,0.0,-2
0,5,12,-297047308_0,415.077,257.537,64.079693116854,1594162214.5171912,5.22999,1,5.22999,0.7041208185063447,Breakdown-flow,6,0.0,-2
1,5,12,-297047308_0,415.077,257.537,64.779693677097,1594162217.1523128,5.22999,1,5.22999,0.7041208185063447,Breakdown-flow,6,0.0,-2
0,5,22,-297047308_0,415.082,257.601,70.075435316337,1594162231.9618654,14.0812,1,14.0812,0.20337631038520942,Reasonably Free-flow,5,0.0,-2
1,5,22,-297047308_0,415.082,257.601,70.475428770565,1594162233.249794,14.0812,1,14.0812,0.20337631038520942,Reasonably Free-flow,5,0.0,-2
1,6,6,-297047308_0,415.499,263.181,60.3597386622,1594162203.354357,5.40088,1,5.40088,0.6944529619090184,Unstable-flow,5,0.0,-2
2,6,6,-297047308_0,415.499,263.181,60.659736753605,1594162204.310965,5.40088,1,5.40088,0.6944529619090184,Unstable-flow,5,0.0,-2
3,6,6,-297047308_0,415.499,263.181,60.75972745074,1594162204.6599548,5.40088,1,5.40088,0.6944529619090184,Unstable-flow,5,0.0,-2
0,6,24,-297047308_0,415.67,265.462,63.205809096231,1594162211.9376638,6.93244,1,6.93244,0.6078071520301425,Unstable-flow,6,0.0,-2
1,6,24,-297047308_0,415.67,265.462,63.305805370853,1594162212.2292368,6.93244,1,6.93244,0.6078071520301425,Unstable-flow,6,0.0,-2
2,6,24,-297047308_0,415.67,265.462,63.505810920097,1594162212.9492133,6.93244,1,6.93244,0.6078071520301425,Unstable-flow,6,0.0,-2
3,6,24,-297047308_0,415.67,265.462,63.805812743963,1594162213.7388752,6.93244,1,6.93244,0.6078071520301425,Unstable-flow,6,0.0,-2
4,6,24,-297047308_0,415.67,265.462,63.905809018585,1594162214.034664,6.93244,1,6.93244,0.6078071520301425,Unstable-flow,6,0.0,-2
0,6,12,-297047308_0,415.427,262.208,65.079688074777,1594162218.0565941,4.78465,1,4.78465,0.7293152901375304,Breakdown-flow,6,0.0,-2
1,6,12,-297047308_0,415.427,262.208,65.379690589369,1594162218.8839626,4.78465,1,4.78465,0.7293152901375304,Breakdown-flow,6,0.0,-2
2,6,12,-297047308_0,415.427,262.208,65.479687094233,1594162219.2325633,4.78465,1,4.78465,0.7293152901375304,Breakdown-flow,6,0.0,-2
3,6,12,-297047308_0,415.427,262.208,65.679693103961,1594162220.0325644,4.78465,1,4.78465,0.7293152901375304,Breakdown-flow,6,0.0,-2
4,6,12,-297047308_0,415.427,262.208,65.979695618553,1594162220.9852247,4.78465,1,4.78465,0.7293152901375304,Breakdown-flow,6,0.0,-2
1,7,16,-297047308_0,415.872,268.149,27.121075179274,1594161987.7345455,12.8052,1,12.8052,0.27556417988130877,Reasonably Free-flow,10,0.0,-2
2,7,16,-297047308_0,415.872,268.149,27.32107509998,1594161988.9127724,12.8052,1,12.8052,0.27556417988130877,Reasonably Free-flow,10,0.0,-2
3,7,16,-297047308_0,415.872,268.149,27.721074941392,1594161991.1729176,12.8052,1,12.8052,0.27556417988130877,Reasonably Free-flow,8,0.0,-2
0,7,10,-297047308_0,415.831,267.615,57.24929596413,1594162189.174485,5.97238,1,5.97238,0.6621211692624503,Unstable-flow,6,0.0,-2
1,7,10,-297047308_0,415.831,267.615,57.54930020471,1594162190.5359952,5.97238,1,5.97238,0.6621211692624503,Unstable-flow,6,0.0,-2
0,7,6,-297047308_0,415.812,267.355,61.359737756729,1594162206.3720138,3.60574,1,3.60574,0.7960104321654663,Breakdown-flow,5,0.0,-2
1,7,6,-297047308_0,415.812,267.355,61.65973947663,1594162207.2956867,3.60574,1,3.60574,0.7960104321654663,Breakdown-flow,5,0.0,-2
2,7,6,-297047308_0,415.812,267.355,61.759735716597,1594162207.618073,3.60574,1,3.6057399999999995,0.7960104321654664,Breakdown-flow,5,0.0,-2
0,7,12,-297047308_0,415.841,267.736,66.17969630835,1594162221.6324306,6.21879,1,6.21879,0.6481808770034114,Unstable-flow,6,0.0,-2
1,7,12,-297047308_0,415.841,267.736,66.87968580175,1594162223.4469652,6.21879,1,6.21879,0.6481808770034114,Unstable-flow,6,0.0,-2
1,1,13,-8716807#3_0,231.25,254.805,32.049946609731,1594162021.718266,7.91996,1,7.91996,0.29862203329791004,Reasonably Free-flow,12,0.0,-8
2,1,13,-8716807#3_0,231.25,254.805,32.349946740572,1594162023.7966812,7.91996,1,7.91996,0.29862203329791004,Reasonably Free-flow,12,0.0,-8
3,1,13,-8716807#3_0,231.25,254.805,32.74993824836,1594162026.390495,7.91996,1,7.91996,0.29862203329791004,Reasonably Free-flow,12,0.0,-8
4,1,13,-8716807#3_0,231.25,254.805,32.849942625307,1594162027.1270895,7.91996,1,7.91996,0.29862203329791004,Reasonably Free-flow,12,0.0,-8
0,1,21,-8716807#3_0,234.876,254.321,69.123385902529,1594162229.260862,7.36148,1,7.36148,0.34808005667729364,Stable-flow,6,0.0,-8
1,1,21,-8716807#3_0,234.876,254.321,69.223397192705,1594162229.5021088,7.36148,1,7.36148,0.34808005667729364,Stable-flow,6,0.0,-8
0,1,21,-8716807#3_0,234.876,254.321,69.823386933761,1594162231.2519193,7.36148,1,7.36148,0.34808005667729364,Stable-flow,6,0.0,-8
1,2,21,-8716807#3_0,226.472,255.443,70.223393288176,1594162232.5191185,9.40819,1,9.40819,0.16682695713779672,Reasonably Free-flow,5,0.0,-8
1,3,13,-8716807#3_0,222.303,256.0,33.249934748649,1594162030.2692761,9.56529,1,9.56529,0.15291445270988316,Free-flow,12,0.0,-8
2,3,13,-8716807#3_0,222.303,256.0,33.449944038363,1594162031.7100136,9.56529,1,9.56529,0.15291445270988316,Free-flow,13,0.0,-8
3,3,13,-8716807#3_0,222.303,256.0,33.749944972934,1594162034.064956,9.56529,1,9.56529,0.15291445270988316,Free-flow,13,0.0,-8
1,4,21,-8716807#3_0,216.072,256.832,71.023393251721,1594162234.7981699,11.292,1,11.292,0.0,Free-flow,5,0.0,-8
2,4,21,-8716807#3_0,216.072,256.832,71.123396466055,1594162235.0190043,11.292,1,11.292,0.0,Free-flow,5,0.0,-8
3,4,21,-8716807#3_0,216.072,256.832,71.323389894723,1594162235.5502043,11.292,1,11.292,0.0,Free-flow,5,0.0,-8
4,4,21,-8716807#3_0,216.072,256.832,71.523396323391,1594162236.0822787,11.292,1,11.292,0.0,Free-flow,5,0.0,-8
5,4,21,-8716807#3_0,216.072,256.832,71.623386537725,1594162236.398483,11.292,1,11.292,0.0,Free-flow,5,0.0,-8
1,5,13,-8716807#3_0,214.463,257.047,34.049946067964,1594162036.3978755,6.54678,1,6.54678,0.42022848034006377,Stable-flow,13,0.0,-8
2,5,13,-8716807#3_0,214.463,257.047,34.249944149104,1594162038.2057898,6.54678,1,6.54678,0.42022848034006377,Stable-flow,13,0.0,-8
3,5,13,-8716807#3_0,214.463,257.047,34.449942230244,1594162039.8789763,6.54678,1,6.546780000000001,0.42022848034006366,Stable-flow,13,0.0,-8
4,5,13,-8716807#3_0,214.463,257.047,34.849938392524,1594162043.1513777,6.54678,1,6.54678,0.42022848034006377,Stable-flow,11,0.0,-8
1,7,13,-8716807#3_0,205.189,258.285,36.049935211117,1594162053.6870613,5.22922,1,5.22922,0.5369093163301453,Approaching unstable-flow,9,0.0,-8
2,7,13,-8716807#3_0,205.189,258.285,36.449939341497,1594162056.587994,5.22922,1,5.22922,0.5369093163301453,Approaching unstable-flow,9,0.0,-8
1,1,21,-8716807#4_0,258.202,251.271,65.023387544234,1594162217.9271042,9.46136,1,9.46136,0.639063990172965,Unstable-flow,6,0.0,-8
0,1,21,-8716807#4_0,258.202,251.271,65.523396068554,1594162219.4503052,9.46136,1,9.46136,0.639063990172965,Unstable-flow,6,0.0,-8
1,2,13,-8716807#4_0,253.566,251.879,28.049938925656,1594161993.2669072,7.83814,1,7.83814,0.7009872813141371,Breakdown-flow,8,0.0,-8
2,2,13,-8716807#4_0,253.566,251.879,28.149938815301,1594161994.0095081,7.83814,1,7.83814,0.7009872813141371,Breakdown-flow,8,0.0,-8
3,2,13,-8716807#4_0,253.566,251.879,28.349938594591,1594161995.8256552,7.83814,1,7.83814,0.7009872813141371,Breakdown-flow,8,0.0,-8
4,2,13,-8716807#4_0,253.566,251.879,28.449938484236,1594161996.6641273,7.83814,1,7.83814,0.7009872813141371,Breakdown-flow,8,0.0,-8
5,2,13,-8716807#4_0,253.566,251.879,28.549938373881,1594161997.4086068,7.83814,1,7.83814,0.7009872813141371,Breakdown-flow,8,0.0,-8
6,2,13,-8716807#4_0,253.566,251.879,28.949937932461,1594161999.7097805,7.83814,1,7.83814,0.7009872813141371,Breakdown-flow,8,0.0,-8
1,3,13,-8716807#4_0,247.367,252.686,29.249939803887,1594162001.6891627,5.11825,1,5.11825,0.8047468088840058,Breakdown-flow,11,0.0,-8
0,3,13,-8716807#4_0,247.367,252.686,29.749947200522,1594162005.6779344,5.11825,1,5.11825,0.8047468088840058,Breakdown-flow,11,0.0,-8
1,3,21,-8716807#4_0,250.442,252.286,66.023391741505,1594162221.1719158,6.56518,1,5.841715,0.777147756490955,Breakdown-flow,6,0.0,-8
2,3,21,-8716807#4_0,250.442,252.286,66.223392453905,1594162221.7269077,6.56518,1,6.08287,0.767948072359938,Breakdown-flow,6,0.0,-8
3,3,21,-8716807#4_0,250.442,252.286,66.323392810105,1594162222.0020132,6.56518,1,6.203447499999999,0.7633482302944296,Breakdown-flow,6,0.0,-8
4,3,21,-8716807#4_0,250.442,252.286,66.623393878705,1594162222.776164,6.56518,1,6.275793999999999,0.7605883250551245,Breakdown-flow,6,0.0,-8
1,4,13,-8716807#4_0,243.466,253.195,30.549943925601,1594162011.0651934,3.79464,1,3.79464,0.8552404495410744,Breakdown-flow,11,0.0,-8
2,4,13,-8716807#4_0,243.466,253.195,30.749939260191,1594162012.3608167,3.79464,1,3.79464,0.8552404495410744,Breakdown-flow,11,0.0,-8
0,4,21,-8716807#4_0,245.385,252.945,67.32338945605,1594162224.6471493,4.02026,1,4.02026,0.8466334012375349,Breakdown-flow,6,0.0,-8
1,4,21,-8716807#4_0,245.385,252.945,67.523386709822,1594162225.145129,4.02026,1,4.02026,0.8466334012375349,Breakdown-flow,6,0.0,-8
2,4,21,-8716807#4_0,245.385,252.945,67.623391836708,1594162225.3835697,4.02026,1,4.02026,0.8466334012375349,Breakdown-flow,6,0.0,-8
0,4,21,-8716807#4_0,241.253,253.483,68.223397058168,1594162226.8319213,5.20833,1,5.20833,0.8013103984984778,Breakdown-flow,6,0.0,-8
1,4,21,-8716807#4_0,241.253,253.483,68.323389370273,1594162227.1190884,5.20833,1,5.20833,0.8013103984984778,Breakdown-flow,6,0.0,-8
1,5,27,-8716807#4_0,240.463,253.586,50.119618334358,1594162154.9431877,26.2134,1,26.2134,0.0,Free-flow,6,0.0,-8
1,1,1,-8716807#5_0,332.506,241.534,19.042473290859,1594161948.9049518,8.50492,1,8.50492,0.620366915145293,Unstable-flow,6,0.0,-8
2,1,1,-8716807#5_0,332.506,241.534,19.142471678614,1594161949.2695205,8.50492,1,8.50492,0.620366915145293,Unstable-flow,6,0.0,-8
0,1,1,-8716807#5_0,332.506,241.534,19.642476617389,1594161951.0467393,8.50492,1,8.50492,0.620366915145293,Unstable-flow,6,0.0,-8
1,1,1,-8716807#5_0,332.506,241.534,19.942471780654,1594161952.1022494,8.50492,1,8.50492,0.620366915145293,Unstable-flow,6,0.0,-8
1,2,13,-8716807#5_0,331.42,241.677,23.249940939028,1594161965.3755746,21.4492,1,21.4492,0.0425746551801097,Free-flow,9,0.0,-8
2,2,13,-8716807#5_0,331.42,241.677,23.349944143635,1594161965.8169131,21.4492,1,21.4492,0.0425746551801097,Free-flow,9,0.0,-8
3,2,13,-8716807#5_0,331.42,241.677,23.449934348242,1594161966.227584,21.4492,1,21.4492,0.0425746551801097,Free-flow,9,0.0,-8
0,2,24,-8716807#5_0,331.789,241.628,24.605808393953,1594161972.4692733,1.45029,1,1.45029,0.9352635807704326,Breakdown-flow,8,0.0,-8
1,2,24,-8716807#5_0,331.789,241.628,24.805817501251,1594161973.6919355,1.45029,1,1.45029,0.9352635807704326,Breakdown-flow,8,0.0,-8
2,2,24,-8716807#5_0,329.356,241.946,25.00580675031,1594161975.3970892,3.23372,1,2.0447666666666664,0.9087279977383981,Breakdown-flow,8,0.0,-8
3,2,24,-8716807#5_0,329.356,241.946,25.105812823334,1594161976.022161,3.23372,1,2.342005,0.8954602062223809,Breakdown-flow,8,0.0,-8
0,2,27,-8716807#5_0,329.73,241.897,46.319627508735,1594162130.1499825,18.6891,1,18.6891,0.16577690487881083,Reasonably Free-flow,7,0.0,-8
1,2,27,-8716807#5_0,329.73,241.897,46.819618262485,1594162133.1009154,18.6891,1,18.6891,0.16577690487881083,Reasonably Free-flow,10,0.0,-8
1,3,1,-8716807#5_0,323.008,242.776,20.142472027953,1594161952.8730652,10.54,1,10.54,0.529527295451502,Approaching unstable-flow,6,0.0,-8
2,3,1,-8716807#5_0,323.008,242.776,20.342472250141,1594161953.5925756,10.54,1,10.54,0.529527295451502,Approaching unstable-flow,6,0.0,-8
3,3,1,-8716807#5_0,323.008,242.776,20.442478861235,1594161953.9420664,10.54,1,10.54,0.529527295451502,Approaching unstable-flow,6,0.0,-8
4,3,1,-8716807#5_0,323.008,242.776,20.542472472329,1594161954.3123128,10.54,1,10.54,0.529527295451502,Approaching unstable-flow,6,0.0,-8
5,3,1,-8716807#5_0,323.008,242.776,20.742472694517,1594161954.9929855,10.54,1,10.54,0.529527295451502,Approaching unstable-flow,6,0.0,-8
6,3,1,-8716807#5_0,323.008,242.776,20.842479305611,1594161955.3665307,10.54,1,10.54,0.529527295451502,Approaching unstable-flow,6,0.0,-8
0,3,24,-8716807#5_0,324.962,242.521,26.105807817218,1594161981.7117798,5.3693,1,5.3693,0.7603312056421015,Breakdown-flow,10,0.0,-8
1,3,24,-8716807#5_0,324.962,242.521,26.905808486954,1594161986.4007185,5.3693,1,5.3693,0.7603312056421015,Breakdown-flow,10,0.0,-8
1,4,24,-8716807#5_0,318.355,243.384,27.00580851623,1594161987.0189137,7.56289,1,7.56289,0.6624161942596973,Unstable-flow,10,0.0,-8
2,4,24,-8716807#5_0,318.355,243.384,27.405808357642,1594161989.394256,7.56289,1,7.56289,0.6624161942596973,Unstable-flow,10,0.0,-8
3,4,24,-8716807#5_0,318.355,243.384,27.505808317995,1594161989.9912457,7.56289,1,7.56289,0.6624161942596973,Unstable-flow,10,0.0,-8
0,4,21,-8716807#5_0,321.127,243.022,61.423385895522,1594162206.550868,19.5545,1,19.5545,0.1271481498013658,Free-flow,5,0.0,-8
1,4,21,-8716807#5_0,321.127,243.022,61.523395135489,1594162206.8911657,19.5545,1,19.5545,0.1271481498013658,Free-flow,5,0.0,-8
2,4,21,-8716807#5_0,321.127,243.022,61.623391375456,1594162207.202177,19.5545,1,19.5545,0.1271481498013658,Free-flow,5,0.0,-8
3,4,21,-8716807#5_0,321.127,243.022,61.923393095357,1594162208.1210384,19.5545,1,19.5545,0.1271481498013658,Free-flow,5,0.0,-8
1,6,1,-8716807#5_0,311.371,244.297,21.042473432869,1594161956.0960693,12.6217,1,12.6217,0.43660670445922417,Stable-flow,6,0.0,-8
0,6,1,-8716807#5_0,311.371,244.297,21.542475890629,1594161958.0587246,12.6217,1,12.6217,0.43660670445922417,Stable-flow,6,0.0,-8
1,6,1,-8716807#5_0,311.371,244.297,21.842477365285,1594161959.2819521,12.6217,1,12.6217,0.43660670445922417,Stable-flow,6,0.0,-8
0,6,13,-8716807#5_0,310.044,244.471,24.04993551466,1594161969.4279904,21.6373,1,21.6373,0.03417845824219966,Free-flow,9,0.0,-8
1,6,13,-8716807#5_0,310.044,244.471,24.549938782905,1594161972.1939785,21.6373,1,21.6373,0.03417845824219966,Free-flow,8,0.0,-8
2,6,13,-8716807#5_0,310.044,244.471,24.949943997501,1594161975.049212,21.6373,1,21.6373,0.03417845824219966,Free-flow,8,0.0,-8
0,6,24,-8716807#5_0,309.781,244.505,28.305807722281,1594161995.442491,9.5638,1,9.5638,0.5731018167209748,Approaching unstable-flow,8,0.0,-8
1,6,24,-8716807#5_0,309.781,244.505,28.505807501571,1594161997.0267005,9.5638,1,9.5638,0.5731018167209748,Approaching unstable-flow,8,0.0,-8
2,6,24,-8716807#5_0,309.781,244.505,28.905807060151,1594161999.383639,9.5638,1,9.5638,0.5731018167209748,Approaching unstable-flow,8,0.0,-8
0,6,27,-8716807#5_0,310.182,244.453,47.919630466202,1594162140.2745426,20.4926,1,20.4926,0.08527429362138997,Free-flow,10,0.0,-8
1,8,1,-8716807#5_0,297.849,246.065,22.142472676719,1594161960.583642,14.4885,1,14.4885,0.35327857876177293,Stable-flow,6,0.0,-8
2,8,1,-8716807#5_0,297.849,246.065,22.242480148545,1594161960.9796486,14.4885,1,14.4885,0.35327857876177293,Stable-flow,6,0.0,-8
3,8,1,-8716807#5_0,297.849,246.065,22.342474620371,1594161961.3943777,14.4885,1,14.4885,0.35327857876177293,Stable-flow,9,0.0,-8
4,8,1,-8716807#5_0,297.849,246.065,22.442482092197,1594161961.852811,14.4885,1,14.4885,0.35327857876177293,Stable-flow,9,0.0,-8
5,8,1,-8716807#5_0,297.849,246.065,22.942480451327,1594161963.9121063,14.4885,1,14.488499999999998,0.353278578761773,Stable-flow,9,0.0,-8
0,8,24,-8716807#5_0,299.215,245.886,29.105816156927,1594162000.7304895,11.5753,1,11.5753,0.48331473463375435,Stable-flow,8,0.0,-8
1,8,24,-8716807#5_0,299.215,245.886,29.505814274235,1594162003.699238,11.5753,1,11.5753,0.48331473463375435,Stable-flow,11,0.0,-8
2,8,24,-8716807#5_0,299.215,245.886,29.805816112216,1594162005.9683077,11.5753,1,11.5753,0.48331473463375435,Stable-flow,11,0.0,-8
0,8,21,-8716807#5_0,300.926,245.663,62.423387283909,1594162209.6208758,19.8745,1,19.8745,0.11286434852475105,Free-flow,5,0.0,-8
1,8,21,-8716807#5_0,300.926,245.663,62.523396525213,1594162209.9687757,19.8745,1,19.8745,0.11286434852475105,Free-flow,5,0.0,-8
2,8,21,-8716807#5_0,300.926,245.663,62.623392766517,1594162210.260733,19.8745,1,19.8745,0.11286434852475105,Free-flow,5,0.0,-8
1,10,13,-8716807#5_0,290.681,247.002,25.749946824493,1594161979.767421,17.8874,1,17.8874,0.2015622907646297,Reasonably Free-flow,8,0.0,-8
2,10,13,-8716807#5_0,290.681,247.002,25.849939897517,1594161980.264639,17.8874,1,17.8874,0.2015622907646297,Reasonably Free-flow,8,0.0,-8
3,10,13,-8716807#5_0,290.681,247.002,25.949945970541,1594161980.7835135,17.8874,1,17.8874,0.2015622907646297,Reasonably Free-flow,8,0.0,-8
0,10,27,-8716807#5_0,288.844,247.242,48.619624210136,1594162145.2703614,22.403,1,22.403,0.0,Free-flow,9,0.0,-8
1,10,27,-8716807#5_0,288.844,247.242,48.719627813899,1594162145.8088953,22.403,1,22.403,0.0,Free-flow,9,0.0,-8
2,10,27,-8716807#5_0,288.844,247.242,48.919622021425,1594162146.8398473,22.403,1,22.403000000000002,-1.585820505646789e-16,Free-flow,9,0.0,-8
1,11,24,-8716807#5_0,287.444,247.425,30.305808098982,1594162009.3134181,10.9376,1,10.9376,0.5117796723653082,Approaching unstable-flow,11,0.0,-8
2,11,24,-8716807#5_0,287.444,247.425,30.405812266277,1594162009.9493964,10.9376,1,10.9376,0.5117796723653082,Approaching unstable-flow,11,0.0,-8
3,11,24,-8716807#5_0,287.444,247.425,30.505816433572,1594162010.6928284,10.9376,1,10.937599999999998,0.5117796723653083,Approaching unstable-flow,11,0.0,-8
4,11,24,-8716807#5_0,287.444,247.425,30.805815935457,1594162012.6462698,10.9376,1,10.9376,0.5117796723653082,Approaching unstable-flow,11,0.0,-8
0,11,21,-8716807#5_0,283.21,247.979,63.223396309342,1594162212.0006998,16.2598,1,16.2598,0.27421327500781145,Reasonably Free-flow,6,0.0,-8
1,11,21,-8716807#5_0,283.21,247.979,63.323392583964,1594162212.343143,16.2598,1,16.2598,0.27421327500781145,Reasonably Free-flow,6,0.0,-8
2,11,21,-8716807#5_0,283.21,247.979,63.423388858586,1594162212.6457748,16.2598,1,16.2598,0.27421327500781145,Reasonably Free-flow,6,0.0,-8
1,12,1,-8716807#5_0,282.3,248.097,23.642481040211,1594161967.0064108,16.5695,1,16.5695,0.26038923358478766,Reasonably Free-flow,9,0.0,-8
2,12,1,-8716807#5_0,282.3,248.097,23.742471244818,1594161967.5064685,16.5695,1,16.5695,0.26038923358478766,Reasonably Free-flow,9,0.0,-8
0,12,24,-8716807#5_0,278.372,248.611,31.505810966563,1594162017.590734,7.84683,1,7.84683,0.6497419988394411,Unstable-flow,11,0.0,-8
1,12,24,-8716807#5_0,278.372,248.611,31.905806579535,1594162020.4811914,7.84683,1,7.84683,0.6497419988394411,Unstable-flow,11,0.0,-8
1,13,13,-8716807#5_0,274.939,249.06,26.04993845333,1594161981.3445358,14.3119,1,14.3119,0.3611614515913047,Stable-flow,10,0.0,-8
2,13,13,-8716807#5_0,274.939,249.06,26.149938537047,1594161982.002014,14.3119,1,14.3119,0.3611614515913047,Stable-flow,10,0.0,-8
3,13,13,-8716807#5_0,274.939,249.06,26.349938704481,1594161983.2296743,14.3119,1,14.3119,0.3611614515913047,Stable-flow,10,0.0,-8
4,13,13,-8716807#5_0,274.939,249.06,26.449938788198,1594161983.7839456,14.3119,1,14.3119,0.3611614515913047,Stable-flow,10,0.0,-8
5,13,13,-8716807#5_0,274.939,249.06,26.649938955632,1594161984.9478302,14.3119,1,14.3119,0.3611614515913047,Stable-flow,10,0.0,-8
6,13,13,-8716807#5_0,274.939,249.06,26.849939123066,1594161986.1205068,14.3119,1,14.3119,0.3611614515913047,Stable-flow,10,0.0,-8
1,14,24,-8716807#5_0,272.171,249.421,32.205807104911,1594162022.6781602,5.11094,1,5.11094,0.7718635896978083,Breakdown-flow,12,0.0,-8
2,14,24,-8716807#5_0,272.171,249.421,32.305811481858,1594162023.4037654,5.11094,1,5.11094,0.7718635896978083,Breakdown-flow,12,0.0,-8
3,14,24,-8716807#5_0,272.171,249.421,32.605811612699,1594162025.3618891,5.11094,1,5.11094,0.7718635896978083,Breakdown-flow,12,0.0,-8
4,14,24,-8716807#5_0,272.171,249.421,32.805807366593,1594162026.7331228,5.11094,1,5.11094,0.7718635896978083,Breakdown-flow,12,0.0,-8
5,14,24,-8716807#5_0,272.171,249.421,32.90581174354,1594162027.4641514,5.11094,1,5.11094,0.7718635896978083,Breakdown-flow,12,0.0,-8
6,14,24,-8716807#5_0,268.271,249.931,33.005816095915,1594162028.3463242,3.75056,1,4.88421,0.7819841092710798,Breakdown-flow,12,0.0,-8
0,14,21,-8716807#5_0,269.024,249.833,64.723393154104,1594162217.0211804,12.7465,1,12.7465,0.43103602196134444,Stable-flow,6,0.0,-8
1,1,13,-8716807#6_0,403.413,233.378,19.949944202966,1594161952.1492524,14.3236,1,14.3236,0.2800510673375118,Reasonably Free-flow,6,0.0,-8
0,1,21,-8716807#6_0,402.931,233.433,55.123393569368,1594162179.403181,7.72915,1,7.72915,0.6115087482973365,Unstable-flow,3,0.0,-8
1,1,21,-8716807#6_0,402.931,233.433,55.523389815096,1594162181.1285477,7.72915,1,7.72915,0.6115087482973365,Unstable-flow,3,0.0,-8
2,1,21,-8716807#6_0,402.931,233.433,55.623395376528,1594162181.5198202,7.72915,1,7.72915,0.6115087482973365,Unstable-flow,6,0.0,-8
1,2,27,-8716807#6_0,399.302,233.843,41.019619945381,1594162091.4177203,9.05263,1,9.05263,0.5449865043502736,Approaching unstable-flow,9,0.0,-8
2,2,27,-8716807#6_0,399.302,233.843,41.219621682901,1594162093.1942058,9.05263,1,9.05263,0.5449865043502736,Approaching unstable-flow,9,0.0,-8
3,2,27,-8716807#6_0,399.302,233.843,41.419623420421,1594162094.7790823,9.05263,1,9.05263,0.5449865043502736,Approaching unstable-flow,9,0.0,-8
4,2,27,-8716807#6_0,399.302,233.843,41.519624289181,1594162095.570591,9.05263,1,9.05263,0.5449865043502736,Approaching unstable-flow,9,0.0,-8
5,2,27,-8716807#6_0,399.302,233.843,41.619625157941,1594162096.32712,9.05263,1,9.05263,0.5449865043502736,Approaching unstable-flow,9,0.0,-8
