Cut,Slot,Id,Road,PosX,PosY,STime,Timer,Velo,QtdBcn,Media,Classe,Descricao,Clusteres,ClusterLOS,RoadTag
3,1,19,,149.949,508.512,25.420354929219,1594163211.6035562,3.14146,1,2.284945,0.9059499897098168,Breakdown-flow,0,0.0,
4,1,9,,261.966,247.821,25.427734747695,1594163211.7425578,1.42843,1,2.113642,0.9130009466968513,Breakdown-flow,0,0.0,
5,1,19,,149.949,508.512,25.720360148291,1594163213.5210328,3.14146,1,2.284945,0.9059499897098168,Breakdown-flow,0,0.0,
6,1,19,,149.949,508.512,25.820353221315,1594163214.1777556,3.14146,1,2.407304285714286,0.9009135918619351,Breakdown-flow,0,0.0,
7,1,5,,201.485,255.43,25.98831508121,1594163215.4933195,6.72955,1,2.947585,0.8786752418193043,Breakdown-flow,0,0.0,
8,1,8,,153.39,501.36,26.149775507628,1594163216.756326,6.64294,1,3.35818,0.8617748507923441,Breakdown-flow,0,0.0,
9,1,8,,153.39,501.36,26.249775591345,1594163217.5866258,6.64294,1,3.686656,0.8482545379707759,Breakdown-flow,0,0.0,
10,1,8,,153.39,501.36,26.449775758779,1594163219.1270187,6.64294,1,3.9554090909090913,0.8371924638440381,Breakdown-flow,0,0.0,
11,1,9,,262.668,248.428,26.72773216983,1594163221.4745965,0.602295,1,3.675982916666667,0.8486938499005283,Breakdown-flow,0,0.0,
12,1,8,,153.39,501.36,26.949776177364,1594163223.484223,6.64294,1,3.904210384615385,0.8392998401063846,Breakdown-flow,0,0.0,
13,1,12,,162.14,259.804,26.979687549623,1594163223.7548654,6.51399,1,4.090623214285714,0.831626951459736,Breakdown-flow,0,0.0,
14,1,19,,151.683,502.37,27.020352528162,1594163224.0294297,5.16856,1,4.162485666666667,0.8286690402689167,Breakdown-flow,0,0.0,
15,1,19,,151.683,502.37,27.120352488515,1594163225.0005403,5.16856,1,4.2253653125,0.82608086797695,Breakdown-flow,0,0.0,
16,1,8,,153.245,509.017,27.24977620502,1594163225.9554687,8.50069,1,4.4768550000000005,0.8157293681827537,Breakdown-flow,0,0.0,
17,1,13,,262.644,250.677,27.249939211386,1594163225.9767072,10.8722,1,4.832151944444444,0.8011050856371911,Breakdown-flow,0,0.0,
18,1,8,,153.245,509.017,27.349776165373,1594163226.691191,8.50069,1,5.025232894736843,0.7931577322602659,Breakdown-flow,0,0.0,
19,1,8,,153.245,509.017,27.449776125726,1594163227.6211207,8.50069,1,5.19900575,0.7860051142210331,Breakdown-flow,0,0.0,
20,1,15,,216.986,500.675,27.450194826484,1594163227.6681383,6.34085,1,5.253379285714287,0.7837670596536618,Breakdown-flow,0,0.0,
21,1,19,,151.683,502.37,27.62035229028,1594163228.9816215,5.16856,1,5.249523863636364,0.7839257516511068,Breakdown-flow,0,0.0,
22,1,9,,263.002,248.742,27.627732127288,1594163229.0910642,0.432469,1,5.040086695652175,0.7925463389317895,Breakdown-flow,0,0.0,
23,1,8,,153.245,509.017,27.649776046432,1594163229.2318623,8.50069,1,5.1842785000000005,0.7866112986211155,Breakdown-flow,0,0.0,
24,1,15,,216.986,500.675,27.65019474719,1594163229.2735276,6.34085,1,5.230541360000001,0.7847070854085203,Breakdown-flow,0,0.0,
25,1,13,,262.644,250.677,27.749939013151,1594163229.9713826,10.8722,1,5.447528230769231,0.7757757468298321,Breakdown-flow,0,0.0,
26,1,19,,151.683,502.37,27.820352210986,1594163230.3805928,5.16856,1,5.437196074074075,0.7762010259693735,Breakdown-flow,0,0.0,
27,1,13,,262.644,250.677,27.849938973504,1594163230.6387842,10.8722,1,5.6313033571428575,0.7682114279834181,Breakdown-flow,0,0.0,
28,1,8,,153.245,509.017,27.949775927491,1594163231.2316003,8.50069,1,5.730247724137931,0.7641388053452178,Breakdown-flow,0,0.0,
29,1,15,,216.986,500.675,27.950194628249,1594163231.2676823,6.34085,1,5.750601133333333,0.7633010441105852,Breakdown-flow,0,0.0,
30,1,2,,274.496,344.41,28.080201567386,1594163232.3167875,6.32341,1,5.769078838709677,0.7625404882194,Breakdown-flow,0,0.0,
31,1,9,,263.574,249.86,28.127731808726,1594163232.5815048,2.23424,1,5.658615125,0.7670872556081498,Breakdown-flow,0,0.0,
32,1,9,,263.574,249.86,28.227731698371,1594163233.2138531,2.23424,1,5.554846181818181,0.7713584613369755,Breakdown-flow,0,0.0,
33,1,9,,263.574,249.86,28.327731588016,1594163233.8342505,2.23424,1,5.457181294117647,0.7753784196699879,Breakdown-flow,0,0.0,
34,1,22,,152.376,382.273,28.575428401143,1594163235.7497761,9.67774,1,5.577768685714285,0.7704149542821862,Breakdown-flow,0,0.0,
35,1,22,,152.376,382.273,28.775428180433,1594163237.0094216,9.67774,1,5.691656777777777,0.7657272369714848,Breakdown-flow,0,0.0,
36,1,22,,152.376,382.273,28.875428070078,1594163237.6922722,9.67774,1,5.799388756756756,0.7612929097856862,Breakdown-flow,0,0.0,
37,1,22,,152.376,382.273,28.975427959723,1594163238.3215964,9.67774,1,5.901450631578947,0.7570919682412453,Breakdown-flow,0,0.0,
38,1,9,,264.381,252.995,29.027740176774,1594163238.6524673,4.03007,1,5.853466512820512,0.7590670297254369,Breakdown-flow,0,0.0,
39,1,25,,220.648,502.43,29.127901143738,1594163239.4511275,6.62825,1,5.8728361,0.7582697633257872,Breakdown-flow,0,0.0,
40,1,20,,415.246,298.326,29.129052695454,1594163239.5025802,4.8056,1,5.846805951219512,0.759341183320868,Breakdown-flow,0,0.0,
41,1,3,,157.785,427.791,29.174035469167,1594163239.8333848,6.31195,1,5.8578808095238095,0.7588853340389459,Breakdown-flow,0,0.0,
42,1,20,,415.246,298.326,29.329058254108,1594163241.0006385,4.8056,1,5.833409162790698,0.759892604947903,Breakdown-flow,0,0.0,
43,1,8,,153.13,521.226,29.349773082524,1594163241.0992827,3.77667,1,5.78666509090909,0.7618166251941103,Breakdown-flow,0,0.0,
44,1,20,,415.246,298.326,29.429054533435,1594163241.795541,4.8056,1,5.7648636444444445,0.7627139887036656,Breakdown-flow,0,0.0,
45,1,8,,153.13,521.226,29.449769361851,1594163241.9503424,3.77667,1,5.721642043478261,0.7644930214662169,Breakdown-flow,0,0.0,
46,1,8,,153.13,521.226,29.649774920505,1594163243.4672635,3.77667,1,5.680259659574469,0.7661963507069576,Breakdown-flow,0,0.0,
47,1,9,,264.381,252.995,29.727740132063,1594163244.0225017,4.03007,1,5.645880708333334,0.7676114135281609,Breakdown-flow,0,0.0,
48,1,8,,153.13,521.226,29.749771199832,1594163244.1685631,3.77667,1,5.607733551020409,0.7691815784720968,Breakdown-flow,0,0.0,
