Download,Upload,Tempo,Bytes
168.04408267725478,46.57349738656538,1586401388.2373126,11053.658203125
153.07485131335116,42.08203165132553,1586401390.2439504,11138.033203125
152.04014425221825,41.200178645961984,1586401392.2493858,11220.708984375
155.42652252537576,42.201397163801,1586401394.257085,11305.341796875
162.9458622599687,43.85073143572705,1586401396.2628105,11393.373046875
159.5125276620368,43.51368543499039,1586401398.2701423,11480.650390625
174.34468686737713,47.09500019176462,1586401400.274869,11575.212890625
152.35803159037897,41.27966085364679,1586401402.2801347,11657.953125
160.5184726624288,42.9941668781323,1586401404.2888792,11744.15625
153.87533894762274,41.21280707310755,1586401406.2948372,11826.9609375
167.99707790024223,44.816287711805295,1586401408.3019602,11916.884765625
151.45752967608024,40.414497711321005,1586401410.3094077,11997.990234375
158.44047356094748,42.080716759904185,1586401412.3135004,12082.4296875
148.27000276345262,39.55594897117599,1586401414.318575,12161.70703125
169.2062926119743,44.91392987639852,1586401416.3248563,12251.759765625
161.17752498548302,43.066413478220255,1586401418.3292706,12338.15625
175.8587280154609,46.71832099639455,1586401420.3369966,12431.80078125
167.38205425278449,44.80936613274838,1586401422.3425715,12521.7890625
158.78194919333816,42.213908566274895,1586401424.3468745,12606.421875
173.72901309257935,45.772417698443085,1586401426.3544543,12698.173828125
163.49498328950077,43.04249729562664,1586401428.3630006,12784.634765625
149.75706915717367,39.489762762106544,1586401430.373903,12863.912109375
169.69735453700454,45.4322639840229,1586401432.3784783,12955.263671875
170.04694742984498,44.391295427207815,1586401434.3895938,13044.24609375
152.9203087313416,40.35723427718751,1586401436.3958263,13125.416015625
165.30335731571617,43.91298648467009,1586401438.4035394,13213.51171875
149.75246815963624,39.45670133308885,1586401440.407423,13292.724609375
155.9101811453503,41.28853050688718,1586401442.4127076,13375.46484375
152.04033303311604,40.44681748869726,1586401444.4221926,13456.5703125
159.3620597514175,42.65491168829075,1586401446.4267457,13542.35546875
161.54685170904773,42.52942065770643,1586401448.4354093,13627.53515625
156.6791099108928,41.25493647934858,1586401450.4383726,13710.404296875
166.8838977008279,44.04802275960171,1586401452.4434927,13798.62890625
152.82637834279728,40.416611693553946,1586401454.4476326,13879.669921875
173.25963108684178,45.79408106034202,1586401456.4546053,13971.486328125
166.94827778004912,43.97905591902281,1586401458.460972,14059.7109375
170.02576996369228,44.83240187431308,1586401460.4698377,14149.69921875
176.24322733367796,46.69745966984565,1586401462.4770772,14243.47265625
159.112406006821,42.34324175620547,1586401464.4886675,14328.462890625
155.57372393263978,41.18316404253789,1586401466.4955397,14411.33203125
165.8481125593535,43.94048239519216,1586401468.5036378,14499.4921875
170.30342153592895,44.81648509753367,1586401470.5090892,14589.48046875
162.57418257804727,43.08048814384339,1586401472.5212202,14675.876953125
171.3142089999674,45.865434994475365,1586401474.5266602,14768.1640625
167.75588984890942,44.60233051152209,1586401476.535803,14857.6171875
150.42006454104163,40.27228848236466,1586401478.5423555,14938.529296875
161.99272360673538,43.02841980917678,1586401480.5469182,15024.861328125
155.72656286518077,41.27641549345947,1586401482.5520005,15107.6015625
162.66463167880437,43.0993048960339,1586401484.5583997,15194.0625
175.3847870236092,46.69642598559494,1586401486.5625858,15287.70703125
169.56135326571462,44.90022523974697,1586401488.566624,15377.6953125
156.72884499777348,41.319400622001424,1586401490.570417,15460.5
170.11216762295305,44.909670736208454,1586401492.5786214,15550.48828125
162.30493981515065,43.054122852434304,1586401494.5840096,15636.94921875
159.68931942803331,42.500387031088145,1586401496.5953104,15722.181640625
160.22210651212853,42.571902232474216,1586401498.6009984,15807.853515625
176.69447940936527,47.026646381924614,1586401500.6059816,15902.1201171875
155.8731192127393,41.405623837672316,1586401502.614736,15985.1357421875
159.07284153545726,42.09953831266626,1586401504.6208918,16069.7041015625
166.01044627756787,43.88453104052883,1586401506.6357002,16157.7939453125
170.86430280712563,45.590063200044135,1586401508.6419454,16249.6103515625
178.01084067272836,47.53083401675878,1586401510.6516967,16344.9541015625
171.38801736124663,45.62093172150116,1586401512.65687,16436.6416015625
155.2256994011291,41.266559797490004,1586401514.661303,16519.3818359375
168.08676349506212,44.927659896386814,1586401516.6676242,16609.4345703125
172.94629761262254,45.79265699091624,1586401518.6762836,16701.3154296875
171.68599723459658,45.70308263799692,1586401520.6876307,16793.1318359375
159.86915665866468,42.71022801485158,1586401522.6934893,16879.0458984375
170.77232433455183,45.16314600288971,1586401524.6983492,16969.6455078125
162.27815782920683,43.08106661761737,1586401526.7038174,17055.9775390625
156.18566786513054,41.257032519730785,1586401528.7070436,17138.7177734375
175.43218248495506,46.676415378537826,1586401530.7146168,17232.2158203125
174.62922460748163,46.62731000529222,1586401532.7254632,17325.8603515625
162.78885358616876,43.18825492773011,1586401534.7331774,17412.6787109375
166.44460661220918,43.91242418178677,1586401536.7391372,17500.8388671875
176.08796712927375,46.64854650292154,1586401538.7484097,17594.4189453125
165.17661205043274,43.49057168270973,1586401540.7546082,17681.8251953125
160.49126985532712,41.82236535145191,1586401542.758503,17765.7060546875
175.2904559956169,46.14997117792175,1586401544.7629447,17858.1865234375
168.24900883454643,43.68569046137815,1586401546.7695906,17945.7470703125
150.89467805109456,39.48411228714312,1586401548.7807653,18025.0244140625
175.8714721018354,46.623149635739566,1586401550.787804,18118.7333984375
170.15248696805787,44.8040643551407,1586401552.7937267,18208.6572265625
178.17029992893356,46.677302707417766,1586401554.8016238,18302.3017578125
181.28005430250704,47.8515060134374,1586401556.8072293,18398.3740234375
166.63818297716833,43.75630339413805,1586401558.8129911,18486.1279296875
181.88479786542618,47.5651813812446,1586401560.8177724,18581.5361328125
169.48770321348806,44.85772953694245,1586401562.8219364,18671.4599609375
152.39693013527406,40.4777317271897,1586401564.832089,18752.5830078125
171.7373846453359,45.73285499547912,1586401566.839676,18844.5458984375
173.48099305190203,46.127590705082795,1586401568.8546808,18937.2333984375
170.91900796054134,44.78087422837532,1586401570.8592281,19027.3505859375
161.462715559536,42.18781056094541,1586401572.8631182,19111.9189453125
165.7260958597391,44.02436729688328,1586401574.867723,19200.1435546875
176.44936698547252,46.718104278526155,1586401576.8730154,19293.7880859375
170.48951422405946,44.80822584064122,1586401578.8792725,19383.6474609375
165.6561436136454,43.068348263375356,1586401580.8838878,19470.0439453125
159.8318467901264,42.25216202030481,1586401582.8883622,19554.7412109375
166.15142201965804,43.97966830642169,1586401584.896183,19642.9013671875
168.414338141563,43.89136840578154,1586401586.9096732,19731.1904296875
169.16389251832075,44.76346115324573,1586401588.9158416,19821.1787109375
174.0589504897483,45.812265129321226,1586401590.91909,19913.0595703125
157.29254007178145,41.27310700138012,1586401592.922455,19995.7392578125
169.91722634827283,45.044655481484064,1586401594.9304197,20085.9814453125
156.22990038713795,41.31210272763413,1586401596.9348376,20168.9326171875
167.18637797058864,44.12057635176413,1586401598.9410002,20257.3681640625
171.0775534981825,44.88836206701894,1586401600.946642,20347.4208984375
170.75079970469517,44.88858612590197,1586401602.9518344,20437.4736328125
175.07223864479025,46.75098062652345,1586401604.9562154,20531.193359375
179.3984652859958,48.102550573207225,1586401606.9611955,20627.611328125
173.16280434674863,45.332967891210764,1586401608.9706101,20718.546875
182.49692916067127,48.438973410905184,1586401610.9755163,20815.84765625
179.6806123047285,47.65781000965617,1586401612.9792042,20911.384765625
162.7914607462494,43.12049932101595,1586401614.9834642,20997.78125
172.8526576467372,45.81091931858762,1586401616.9876924,21089.59765625
163.4532944829488,43.406675924839874,1586401618.9930859,21176.59375
170.04160560771442,44.573918564021845,1586401620.9980202,21265.982421875
146.0308621553658,38.565790008816606,1586401623.003771,21343.302734375
169.8992419410929,44.891242994592965,1586401625.0087326,21433.35546875
164.70073443982022,44.025321837588116,1586401627.014333,21521.638671875
174.81498117347618,45.83120157893817,1586401629.0245671,21613.537109375
152.96366555458138,40.389601812736984,1586401631.0291765,21694.724609375
159.30222640457404,42.21973268682378,1586401633.0415833,21779.357421875
154.61291126044483,41.166267947258895,1586401635.0468154,21862.2265625
162.88579732416372,43.10135338059688,1586401637.0536547,21948.623046875
161.72258619243652,43.04758655475681,1586401639.0591583,22035.01953125
162.94752615809622,43.11503594014886,1586401641.067957,22121.48046875
167.92212096734434,44.73017281590953,1586401643.0757594,22211.46875
153.96139918643877,40.45342619352302,1586401645.0784295,22292.57421875
153.1258568975828,40.597470682521404,1586401647.0860333,22373.873046875
170.27892655471848,44.898117088359676,1586401649.0916216,22464.0546875
162.17413523214125,43.10034859873632,1586401651.104617,22550.451171875
162.85293258180582,42.906064270095236,1586401653.1104643,22636.84765625
156.40057159568877,41.32160912270523,1586401655.1187315,22719.716796875
166.8494425221799,43.93252329116593,1586401657.12562,22807.94140625
159.52586188665921,42.173375067630516,1586401659.1345406,22892.57421875
161.77735452880228,43.15326710995456,1586401661.140287,22979.263671875
156.54173965138506,41.58262440685058,1586401663.1448438,23062.66796875
156.24308052842932,40.97553048211634,1586401665.1526783,23144.80859375
176.43440811538014,46.676186276764994,1586401667.1580927,23238.517578125
167.02094421370143,43.951445111164546,1586401669.1663253,23326.677734375
165.64066679956844,43.93604425225008,1586401671.1718066,23414.90234375
162.7503504446175,43.066285522367785,1586401673.1843703,23501.298828125
154.47693167715698,41.1510111208243,1586401675.1904674,23584.103515625
153.14440813108567,40.43721727767736,1586401677.1944556,23665.203125
160.19730823689315,42.31025673270933,1586401679.201226,23749.990234375
166.86046709997186,43.9201764900855,1586401681.2072976,23838.1328125
159.80269390482917,42.10348235232067,1586401683.2173996,23922.63671875
169.07739527895646,44.95029108216344,1586401685.2218902,24012.94140625
163.08713424855273,43.19531440401847,1586401687.2281663,24099.525390625
159.16714953822472,43.09697952045441,1586401689.2325335,24185.986328125
169.027952906696,44.92711480955474,1586401691.2387457,24276.0390625
156.07376404906987,41.45254529797802,1586401693.2440746,24359.201171875
169.94016080400337,44.873774433311944,1586401695.2481742,24449.189453125
163.26842164497035,43.14321139757975,1586401697.2534103,24535.650390625
155.67915890596166,41.30862457963838,1586401699.2674603,24618.51953125
169.5678339733708,44.354094825877745,1586401701.2774708,24707.896484375
175.12491249654408,46.898100214946595,1586401703.282795,24802.087890625
162.92346964255393,43.08838196831485,1586401705.2880855,24888.484375
156.4710166631011,41.31050987663125,1586401707.29416,24971.353515625
166.22480711387288,43.9577201883319,1586401709.2989328,25059.513671875
165.72304633754237,44.02006236835587,1586401711.3023763,25147.73828125
165.8825522030996,44.063916096647354,1586401713.3073227,25236.02734375
166.34725822268035,44.00009369796746,1586401715.3123302,25324.251953125
159.04259869547678,42.182161368151064,1586401717.3171988,25408.8203125
159.00900943750707,42.20953149212685,1586401719.323304,25493.453125
162.77822740134482,43.10025253293577,1586401721.3318956,25579.9140625
162.69487065520943,42.98462082652604,1586401723.3392494,25666.310546875
170.0182989484273,45.035168180090594,1586401725.3453104,25756.65625
157.3773524623834,41.248642151865994,1586401727.3506706,25839.396484375
157.2145258269252,41.36111869133575,1586401729.357746,25922.330078125
166.86850130459368,44.279356089285535,1586401731.3612595,26011.21875
166.15232955230246,43.72691342930844,1586401733.3669407,26098.84375
165.68528567779717,44.03389806323282,1586401735.3712623,26187.1328125
163.29134280328287,43.10655233700881,1586401737.3742702,26273.529296875
163.91200229779898,43.1340959254896,1586401739.3778036,26359.92578125
160.90277013636512,42.20424496602771,1586401741.3835542,26444.494140625
172.51446552992883,45.781684992136036,1586401743.3985584,26536.310546875
153.1151974600369,40.80630297651334,1586401745.405482,26618.568359375
172.68564716053658,45.12113869179676,1586401747.4103444,26709.103515625
166.39701635959716,44.007843473048766,1586401749.4283264,26797.328125
165.39481182454804,43.733439353554,1586401751.4304512,26885.552734375
164.80618408767108,43.78542861721718,1586401753.4388053,26973.23046875
172.02086358811135,45.16979215805648,1586401755.4457557,27063.9765625
169.98047525663014,44.95124564906529,1586401757.4526973,27154.17578125
176.55935001690438,46.659104089811976,1586401759.4596295,27247.8203125
186.3605007944998,49.46745283708257,1586401761.4641562,27347.078125
165.54234654558132,43.98326218887358,1586401763.472567,27435.23828125
175.0895514225077,46.293566407399766,1586401765.4784825,27528.271484375
169.77658197971746,45.15141370171185,1586401767.4861698,27618.806640625
177.1398562481874,46.64578296426299,1586401769.4909794,27712.451171875
176.3837098535473,46.748869023965455,1586401771.495012,27806.16015625
163.7203632750141,43.173888510911965,1586401773.5006118,27892.685546875
176.10401949699948,46.62118254284462,1586401775.5055056,27986.201171875
183.1209460774123,48.56874251035527,1586401777.5119534,28083.56640625
154.20551393695098,40.42535650454425,1586401779.51844,28164.671875
174.6235614855197,46.59807512185525,1586401781.529593,28258.1875
168.6660029242594,44.76806754242736,1586401783.5375779,28348.240234375
170.55248680334142,45.706322934958244,1586401785.5435424,28439.9921875
182.792119217342,48.41368617368389,1586401787.547591,28537.099609375
166.79750446671443,44.21888060123017,1586401789.5542028,28625.7568359375
168.71722914051577,44.83732685427115,1586401791.55895,28715.6806640625
168.41022301342304,44.91933006184028,1586401793.5623982,28805.7333984375
175.71389530791865,46.67791824934196,1586401795.5674431,28899.2490234375
161.66797169383935,43.088146289875844,1586401797.571136,28985.6455078125
158.59839196900793,42.26216462415117,1586401799.5756013,29070.3193359375
166.11989491987026,44.18324343733865,1586401801.5847294,29158.88671875
163.90220341235872,43.84349823621959,1586401803.5914304,29247.046875
169.52828145789462,44.939936577089036,1586401805.5971897,29337.158203125
158.02121309592545,42.14736142171921,1586401807.6046798,29421.7265625
138.88407429226086,36.670546659844874,1586401809.6108892,29495.30859375
183.05562833594095,49.276233110643176,1586401811.618084,29594.1796875
176.76147537195726,47.53922810990792,1586401813.6235733,29689.587890625
175.6427629470954,46.64834691531631,1586401815.634619,29783.16796875
177.26188286161982,47.46384035907182,1586401817.6387646,29878.576171875
173.6896535727871,46.013614627767325,1586401819.6463327,29970.806640625
195.73505840730746,52.0760500770781,1586401821.6511703,30075.373046875
190.52866869422243,50.22969188074889,1586401823.6565416,30176.0546875
188.6585142704975,50.27530600017119,1586401825.6645734,30276.8828125
163.8724844708698,43.9007199437722,1586401827.670089,30365.04296875
179.177201045304,47.572297042573396,1586401829.6752894,30460.4453125
175.08313754912936,46.70208383991096,1586401831.6804085,30554.08984375
184.9419703861332,49.342860581004835,1586401833.6848135,30653.025390625
177.28028236918615,47.60210040155435,1586401835.6908092,30748.43359375
175.28871738973564,46.58478763686911,1586401837.6990948,30842.013671875
162.65615544372488,43.08156370570303,1586401839.7087662,30928.41015625
164.89171972104805,43.88983159906579,1586401841.714346,31016.634765625
177.80636595440336,47.57429689082655,1586401843.719595,31112.04296875
182.51057990200144,48.47378183449308,1586401845.7301679,31209.279296875
157.0432070515818,41.209061322482455,1586401847.734218,31292.083984375
171.9656994429211,44.90205739814992,1586401849.753948,31382.072265625
179.6340194898335,47.34237199062114,1586401851.7583792,31477.69140625
187.1942844201347,49.46446128109531,1586401853.7634306,31576.837890625
190.82603560201855,50.46155163201085,1586401855.7670927,31678.0234375
170.01503950872825,45.41929636728665,1586401857.7767093,31769.021484375
187.68725425783046,49.493762173661636,1586401859.7827015,31868.486328125
194.18719438293954,50.60173333106714,1586401861.7872324,31969.990234375
170.66013042821513,44.92417584378111,1586401863.7916846,32060.04296875
179.1359266606607,46.75106546010868,1586401865.795162,32153.751953125
179.33252037386933,47.65432522480249,1586401867.798733,32249.224609375
191.91893359987387,50.22732504558854,1586401869.8052998,32349.86328125
193.25371438523354,51.21355786101306,1586401871.8115642,32452.64453125
175.98878681347523,46.71891245783882,1586401873.8203123,32546.353515625
174.1603812659681,45.710195163957174,1586401875.8257034,32638.234375
172.2073270638612,45.87796634205734,1586401877.8306394,32730.173828125
189.67841798702838,50.2891879338429,1586401879.835934,32831.001953125
189.02375114664378,50.28334606556276,1586401881.8384044,32931.830078125
173.7785784403312,45.91492739448194,1586401883.8427756,33023.775390625
190.33877700500406,50.269361300201005,1586401885.8488908,33124.5390625
190.56480547701568,50.41016264911959,1586401887.8532975,33225.66015625
165.4060865233508,43.167207395978004,1586401889.858125,33312.185546875
187.60950221169546,49.33260592281972,1586401891.865068,33411.185546875
190.9444150259742,50.35427779108975,1586401893.8704815,33512.142578125
188.65240302468723,49.43064414652832,1586401895.8760698,33611.271484375
175.7414190246017,46.71507504293593,1586401897.8818443,33704.974609375
186.30054004292003,49.362796905915935,1586401899.8863664,33803.974609375
201.79470909841496,53.91357568481661,1586401901.8946486,33912.05078125
203.0356593869162,53.8352016671804,1586401903.9036145,34020.19140625
172.17927199959502,46.01903992304266,1586401905.9117942,34112.736328125
191.19673676211707,50.88782477120149,1586401907.9160028,34214.79296875
187.54220276546266,50.307762968704665,1586401909.9243686,34315.62109375
198.14890999916668,52.8679750839316,1586401911.9309962,34421.8046875
179.93197208590857,47.57953915585455,1586401913.9344308,34517.27734375
185.79255491840192,49.38511764386655,1586401915.9384024,34616.212890625
186.68281385949405,49.403397092520166,1586401917.9444146,34715.212890625
201.82081681513094,53.041031137507225,1586401919.9491088,34821.625
186.27529499001386,49.49606959505535,1586401921.9542396,34920.8359375
181.48615172135655,47.74897890465528,1586401923.9626002,35016.583984375
202.3530882195814,52.90522811724621,1586401925.967741,35122.83203125
197.6355317801084,52.10593179228359,1586401927.9714234,35227.31640625
183.59410316778911,48.564205250315496,1586401929.9747152,35324.6171875
186.85932836140634,49.45106384194185,1586401931.9797328,35423.681640625
194.00637153308134,51.16789647251657,1586401933.9824514,35526.2734375
193.29100708740296,51.28999495840235,1586401935.989637,35628.994140625
204.4677384047504,53.874105002649316,1586401937.9965017,35737.134765625
219.96077821958437,58.37888947025504,1586401940.0025365,35854.287109375
215.64224815063216,56.63224590234844,1586401942.007275,35967.912109375
194.9008518855363,51.24800267586599,1586401944.013434,36070.6328125
224.04141677327505,59.30538155894022,1586401946.0189764,36189.61328125
213.26112954361568,56.93106230080857,1586401948.022526,36303.7734375
222.12231417230822,58.13442919866513,1586401950.0336974,36420.26171875
206.27772001192594,54.647355814398736,1586401952.04082,36530.166015625
207.2011307452059,54.72479137957638,1586401954.0480826,36640.005859375
201.88021071010732,53.109368998057995,1586401956.0561728,36746.611328125
213.4837009089167,56.52115606085867,1586401958.0659242,36860.171875
240.68334374884688,63.63182356044927,1586401960.0734632,36988.03515625
204.26827718069123,54.63796247609403,1586401962.0808654,37097.685546875
225.39889064468977,60.33245000610513,1586401964.091948,37219.025390625
232.5657573944788,61.94863861003898,1586401966.0967903,37343.361328125
233.14606896571408,62.29341086359124,1586401968.1035562,37468.25
224.66519753403344,59.55416120869757,1586401970.1088264,37587.77734375
200.06433234971826,52.96018255642012,1586401972.11343,37693.9609375
212.11165126643323,56.54128692259827,1586401974.1184044,37807.328125
232.54947049003044,62.636080898294786,1586401976.1224504,37932.880859375
232.3711974944043,61.377413081381555,1586401978.1265101,38055.9296875
231.00637308352273,61.26163870245686,1586401980.1309144,38178.65625
196.6307277191991,52.09621212229348,1586401982.1380324,38283.076171875
216.00484845033256,57.08368749896183,1586401984.144993,38397.783203125
221.32069102865879,58.43831402814423,1586401986.1534753,38515.0
214.07230351312091,56.2765113712895,1586401988.1584973,38627.9609375
245.48528721251728,65.42923575786119,1586401990.170495,38759.15625
203.85503131761487,53.649177305334305,1586401992.1760807,38867.103515625
216.05499803321868,57.567179885375964,1586401994.1870444,38982.4921875
204.49088068713905,54.50456940023535,1586401996.1910582,39092.185546875
210.04205350653854,55.733882743584104,1586401998.200225,39203.7890625
214.02401443347668,56.40629634203325,1586402000.2060874,39317.15625
210.4000643020446,56.29675203333814,1586402002.2109087,39430.041015625
170.76258036007115,45.18813537997878,1586402004.2144008,39520.640625
219.69860553326268,58.47443953681055,1586402006.2219486,39637.787109375
211.6032495128023,56.50374455484043,1586402008.2276564,39751.21875
219.98667693127265,58.40372349889943,1586402010.2370062,39868.37109375
221.51065892564043,58.75411328451946,1586402012.2489278,39986.546875
218.5518203249234,58.525682593674475,1586402014.2647173,40104.181640625
227.95759845711925,61.62084663275499,1586402016.2715728,40228.388671875
230.78379090558082,62.83234072886037,1586402018.2801945,40354.482421875
219.87355106992484,59.31719798600989,1586402020.2884278,40473.69140625
238.65384465523024,64.58699191164102,1586402022.297461,40603.318359375
229.6882307829063,62.67326745363732,1586402024.3093407,40729.224609375
258.16035053655935,70.2307906422709,1586402026.3324847,40871.3125
239.83239646859195,65.59680400196845,1586402028.3381484,41003.232421875
254.8553366058506,69.12092021004463,1586402030.3452847,41141.87109375
242.57027375897155,65.49273324580578,1586402032.3520463,41273.326171875
233.41711216096675,63.338485456400086,1586402034.3618906,41400.435546875
241.7059151996893,65.78365152658141,1586402036.3670447,41532.64453125
249.1927041600166,67.41335027758136,1586402038.3773315,41667.8203125
256.40028157370523,69.8787238092866,1586402040.3828595,41808.287109375
262.9594299786121,72.32252145983708,1586402042.394443,41953.35546875
252.08505991743596,68.96581997043985,1586402044.3983293,42092.072265625
269.2338695774922,73.10344588000471,1586402046.403611,42238.5703125
268.1115475397268,73.72777792837974,1586402048.4145515,42386.4140625
264.60005227497396,72.16281273941352,1586402050.4335823,42531.689453125
262.5811462604302,72.76536987068458,1586402052.443392,42678.416015625
264.39361089066745,72.52132285168274,1586402054.449384,42824.173828125
264.5971585419584,72.69300893213382,1586402056.4598126,42969.99609375
268.4928591130771,73.50324984649056,1586402058.4691467,43117.775390625
269.3829655845579,73.72906459547319,1586402060.4766717,43266.025390625
262.19780913017325,71.51216654043017,1586402062.4930797,43409.484375
266.8570634032559,73.28572279863074,1586402064.4987733,43557.263671875
269.0662769451786,73.68875834767188,1586402066.5061738,43705.04296875
265.3390651242377,72.60972097960179,1586402068.5144408,43850.80078125
262.2658448854519,72.36898430828738,1586402070.5184853,43996.140625
278.0094753507273,75.77708452778568,1586402072.526068,44147.994140625
258.6523729376931,70.84295467119765,1586402074.5446672,44290.224609375
267.0194300146439,73.7642402755753,1586402076.5526085,44439.15625
281.3302149036483,76.6054403989968,1586402078.5607436,44592.90234375
319.0059623478287,87.64135238697563,1586402080.571035,44768.869140625
